#sec,nsec,x,y,z,qx,qy,qz,qw
1583836917,477056256,76.4695,-157.631,-1.86381,0.00274952,-0.0333928,-0.658857,0.751521
1583836917,577138944,76.4825,-157.799,-1.8326,0.00504322,-0.0296639,-0.649693,0.759601
1583836917,677187584,76.4652,-157.839,-1.81837,0.00729834,-0.0238473,-0.65317,0.756801
1583836917,777149184,76.5592,-157.915,-1.80728,0.00849678,-0.017338,-0.64226,0.766244
1583836917,877463040,76.5359,-158.027,-1.83289,0.00439862,-0.0116863,-0.644344,0.764633
1583836917,977664768,76.6841,-158.169,-1.87925,-0.000197138,-0.00783882,-0.662035,0.749432
1583836918,78487808,76.6266,-158.227,-1.86168,0.00142565,-0.00927723,-0.681103,0.732128
1583836918,178464512,76.7102,-158.338,-1.84682,0.00461376,-0.0139028,-0.673448,0.73909
1583836918,278409216,76.6831,-158.427,-1.84066,0.00844244,-0.0153301,-0.670694,0.741528
1583836918,377860608,76.729,-158.502,-1.86276,0.0103212,-0.0143981,-0.6743,0.738245
1583836918,477511680,76.7251,-158.658,-1.86011,0.0106404,-0.0148235,-0.665081,0.746548
1583836918,577047808,76.7443,-158.755,-1.86596,0.00981119,-0.0138387,-0.657312,0.753428
1583836918,676572416,76.7895,-158.863,-1.87737,0.00729967,-0.0137188,-0.657443,0.753344
1583836918,776511488,76.8895,-159.024,-1.87334,0.00805419,-0.0193188,-0.643487,0.765171
1583836918,876725248,76.829,-159.047,-1.85521,0.00936445,-0.0194219,-0.650907,0.758851
1583836918,976839424,76.9053,-159.138,-1.84464,0.00891274,-0.0155128,-0.643557,0.765189
1583836919,77287424,76.9067,-159.265,-1.86509,0.00781667,-0.0113637,-0.645251,0.763846
1583836919,177498624,77.0199,-159.343,-1.91401,0.00355724,-0.00858468,-0.652624,0.757625
1583836919,278206208,77.0101,-159.487,-1.88084,0.00398481,-0.0122065,-0.672398,0.740078
1583836919,378224640,77.0698,-159.494,-1.89752,0.00424908,-0.0212526,-0.666245,0.745417
1583836919,478153728,77.0566,-159.603,-1.89201,0.00656454,-0.0284063,-0.668959,0.742727
1583836919,577794816,77.0536,-159.665,-1.89281,0.00816735,-0.0297305,-0.669548,0.742128
1583836919,677360384,77.119,-159.851,-1.88627,0.0114364,-0.0305682,-0.660154,0.750421
1583836919,776944896,77.11,-159.931,-1.87773,0.0104822,-0.0276282,-0.657449,0.75292
1583836919,876678656,77.164,-160.082,-1.87281,0.00862304,-0.0246752,-0.660977,0.749951
1583836919,976698368,77.2477,-160.136,-1.86342,0.00507202,-0.0220782,-0.662805,0.748449
1583836920,77022464,77.1759,-160.222,-1.84726,0.00662631,-0.0117352,-0.660681,0.750546
1583836920,177151488,77.2181,-160.38,-1.84466,0.00452304,-0.00116952,-0.657168,0.75373
1583836920,277249792,77.2736,-160.444,-1.85982,-0.00149561,0.00253408,-0.663019,0.748596
1583836920,377600000,77.3949,-160.472,-1.90708,-0.00886457,0.000295609,-0.680551,0.732647
1583836920,478273024,77.3331,-160.68,-1.85755,-0.00842696,-0.0078485,-0.674902,0.737818
1583836920,577987072,77.3717,-160.697,-1.88721,-0.00855533,-0.0149032,-0.685715,0.727667
1583836920,677857024,77.4445,-160.805,-1.89115,-0.00515669,-0.0190228,-0.675295,0.737285
1583836920,777762816,77.3354,-160.934,-1.86111,-0.00190664,-0.0196907,-0.677816,0.734965
1583836920,877124352,77.4447,-161.054,-1.88802,0.00294844,-0.0203368,-0.662628,0.748667
1583836920,976848896,77.4668,-161.153,-1.90046,0.00649277,-0.0226121,-0.646025,0.762954
1583836921,76697856,77.4967,-161.304,-1.88159,0.0086744,-0.0248312,-0.648986,0.760346
1583836921,176891904,77.5261,-161.32,-1.86334,0.0107559,-0.0245739,-0.657872,0.752652
1583836921,277275392,77.6121,-161.564,-1.8374,0.0122789,-0.0207889,-0.643716,0.764884
1583836921,377415936,77.5486,-161.61,-1.89359,0.00898191,-0.0158941,-0.64653,0.76267
1583836921,477603840,77.6214,-161.644,-1.89174,0.00401377,-0.0136823,-0.64121,0.767233
1583836921,577869312,77.6736,-161.653,-1.94066,0.00438072,-0.0177555,-0.66443,0.747127
1583836921,678260480,77.7059,-161.915,-1.90055,-0.000439167,-0.0221091,-0.653326,0.756754
1583836921,778059008,77.6737,-161.963,-1.86587,-0.00128851,-0.022556,-0.663135,0.748159
1583836921,877718528,77.7556,-162.074,-1.85104,-0.000638246,-0.0190835,-0.662203,0.749081
1583836921,977557248,77.7427,-162.16,-1.88192,0.000595836,-0.0182366,-0.653364,0.756824
1583836922,77204992,77.7047,-162.168,-1.88974,0.00834307,-0.0168182,-0.653276,0.756887
1583836922,176813312,77.8038,-162.327,-1.92281,0.00422199,-0.0186835,-0.644371,0.764473
1583836922,276848640,77.7529,-162.467,-1.90622,0.00696543,-0.0245175,-0.639892,0.768042
1583836922,376650240,77.8272,-162.528,-1.894,0.00698334,-0.027063,-0.646632,0.76229
1583836922,476978432,77.8436,-162.619,-1.87922,0.00782329,-0.0211775,-0.635039,0.77215
1583836922,577224448,77.8929,-162.759,-1.90238,0.00823453,-0.0149478,-0.643329,0.765399
1583836922,677508096,77.9629,-162.837,-1.90299,0.00583981,-0.0114282,-0.646116,0.763132
1583836922,777897216,78.025,-162.952,-1.91988,0.00199057,-0.0142286,-0.664569,0.747089
1583836922,878182656,78.0188,-163.08,-1.93166,0.00243326,-0.0208275,-0.661908,0.749292
1583836922,977914368,78.0167,-163.17,-1.90232,0.00357768,-0.023781,-0.661072,0.749937
1583836923,77369856,78.0343,-163.237,-1.89097,0.0054656,-0.0251936,-0.653194,0.756752
1583836923,177014016,78.0484,-163.367,-1.88794,0.00830529,-0.0254454,-0.649652,0.75976
1583836923,276616448,78.0593,-163.446,-1.89635,0.00893794,-0.0242491,-0.642649,0.765725
1583836923,376273152,78.1203,-163.54,-1.93101,0.0084204,-0.0255902,-0.630372,0.775825
1583836923,476370688,78.125,-163.707,-1.90892,0.00330697,-0.0264336,-0.636703,0.770649
1583836923,576651264,78.1519,-163.766,-1.88295,0.00271763,-0.0239982,-0.64785,0.761385
1583836923,676992000,78.1945,-163.829,-1.8477,0.0059405,-0.0161738,-0.633391,0.77364
1583836923,777143552,78.2301,-163.974,-1.86222,0.00555511,-0.00940434,-0.637072,0.770727
1583836923,877179904,78.3075,-164.035,-1.92247,0.00183079,-0.00434985,-0.637589,0.770363
1583836923,977536768,78.3552,-164.15,-1.9083,-0.00119608,-0.00634982,-0.661121,0.750251
1583836924,77864448,78.4267,-164.23,-1.90964,0.000669267,-0.0140798,-0.659557,0.751523
1583836924,177864704,78.3392,-164.347,-1.90986,0.00135987,-0.0187289,-0.667516,0.744359
1583836924,277336320,78.3907,-164.407,-1.89061,0.008007,-0.0184589,-0.660855,0.750244
1583836924,376907264,78.402,-164.533,-1.89941,0.0137422,-0.0186332,-0.650239,0.759377
1583836924,476352768,78.3763,-164.633,-1.93506,0.0134578,-0.0192858,-0.642659,0.765791
1583836924,576068352,78.4448,-164.764,-1.90585,0.014219,-0.0226005,-0.647744,0.76139
1583836924,676141568,78.4865,-164.898,-1.92957,0.0135975,-0.0241284,-0.622845,0.781855
1583836924,776272640,78.4553,-164.983,-1.91145,0.0124546,-0.021657,-0.642244,0.766093
1583836924,876560384,78.5546,-165.044,-1.89383,0.00990946,-0.0155447,-0.63285,0.774055
1583836924,977059328,78.5778,-165.194,-1.88034,0.00687954,-0.00514828,-0.627731,0.778383
1583836925,77182976,78.661,-165.206,-1.93461,0.0027028,-0.00275269,-0.632775,0.774326
1583836925,177700864,78.6573,-165.364,-1.94469,-9.85183e-05,-0.00588012,-0.646491,0.762899
1583836925,277861376,78.7176,-165.469,-1.93878,-0.001806,-0.00964369,-0.637834,0.770112
1583836925,377807104,78.6812,-165.527,-1.93478,0.00138935,-0.0124547,-0.632449,0.7745
1583836925,477339136,78.7475,-165.624,-1.92409,0.00378684,-0.0141202,-0.63288,0.774112
1583836925,577210368,78.7328,-165.781,-1.93224,0.0061982,-0.0154636,-0.6163,0.787335
1583836925,676765952,78.7769,-165.911,-1.93439,0.00862292,-0.0136191,-0.602572,0.797902
1583836925,776588544,78.8232,-166.014,-1.93558,0.00988336,-0.0159611,-0.604382,0.796474
1583836925,876774400,78.9276,-166.069,-1.95208,0.00989512,-0.0198279,-0.613013,0.789762
1583836925,977381888,78.9036,-166.198,-1.90386,0.0101807,-0.0179478,-0.611781,0.790758
1583836926,77463808,78.9034,-166.277,-1.92259,0.00936653,-0.0126647,-0.609404,0.792703
1583836926,177463040,78.9963,-166.381,-1.92987,0.00538973,-0.00727712,-0.603509,0.797305
1583836926,277543168,79.096,-166.444,-1.95428,0.00259026,-0.00441804,-0.61918,0.785232
1583836926,377925376,79.0807,-166.555,-1.96929,0.00185852,-0.00638635,-0.629936,0.776619
1583836926,477891584,79.0579,-166.675,-1.93909,0.00137695,-0.0110668,-0.629106,0.777239
1583836926,577425664,79.0985,-166.718,-1.93668,0.00280216,-0.0118981,-0.615275,0.788218
1583836926,677082368,79.091,-166.808,-1.95102,0.0031119,-0.0105772,-0.6245,0.780947
1583836926,776883712,79.113,-166.954,-1.98334,0.00621211,-0.00970469,-0.619118,0.785213
1583836926,876657152,79.0973,-167.154,-1.94762,0.0101648,-0.00782134,-0.595922,0.80294
1583836926,976274432,79.1806,-167.19,-1.96596,0.01131,-0.0101558,-0.606381,0.795029
1583836927,76622848,79.2329,-167.332,-1.9706,0.00734533,-0.0152414,-0.605849,0.7954
1583836927,177086464,79.2349,-167.408,-1.95079,0.00744181,-0.0124301,-0.60219,0.798222
1583836927,277198080,79.2919,-167.506,-1.95278,0.00596554,-0.00598505,-0.602645,0.797965
1583836927,377456896,79.2888,-167.614,-1.96703,0.00358469,-0.00121519,-0.605653,0.79572
1583836927,477684480,79.3702,-167.712,-1.96726,0.00104393,-0.000495158,-0.620534,0.784179
1583836927,578025984,79.397,-167.834,-1.98993,-0.000586846,-0.00732397,-0.618942,0.785403
1583836927,677808640,79.4459,-167.91,-1.96676,-0.00355309,-0.0153355,-0.635313,0.772094
1583836927,777755904,79.4332,-167.971,-1.94735,-0.00350696,-0.0178734,-0.627018,0.778792
1583836927,877280768,79.3971,-168.091,-1.95118,-0.000880498,-0.0162218,-0.624105,0.781172
1583836927,976719616,79.4151,-168.202,-1.97255,8.8794e-05,-0.0158623,-0.611356,0.791197
1583836928,76304384,79.5089,-168.371,-1.98627,0.000664856,-0.0188407,-0.606914,0.794544
1583836928,176315648,79.4153,-168.448,-1.96583,0.00480724,-0.0218566,-0.605779,0.795318
1583836928,276153600,79.5193,-168.513,-1.97235,0.00542622,-0.0227707,-0.615082,0.788116
1583836928,376719360,79.533,-168.639,-1.94879,0.00565552,-0.0198658,-0.601373,0.798701
1583836928,476844800,79.5835,-168.719,-1.94325,0.0061732,-0.0145685,-0.614122,0.789053
1583836928,577158144,79.6283,-168.79,-1.99495,0.0026685,-0.0110538,-0.610846,0.791668
1583836928,677383424,79.7125,-168.888,-1.99679,9.43601e-05,-0.0145918,-0.629561,0.776814
1583836928,777700608,79.7543,-168.981,-2.01116,-0.000779118,-0.0206589,-0.629077,0.777068
1583836928,877680896,79.7001,-169.139,-1.96558,-0.0030802,-0.0252543,-0.643296,0.765195
1583836928,977208064,79.7651,-169.187,-1.94013,3.38542e-05,-0.025525,-0.631047,0.775325
1583836929,76880384,79.7714,-169.316,-1.94848,0.00171956,-0.0253849,-0.629173,0.776849
1583836929,176363264,79.7962,-169.405,-1.93614,0.00638738,-0.0219445,-0.624722,0.780513
1583836929,276023296,79.8178,-169.525,-1.98332,0.00878149,-0.0195439,-0.610833,0.79147
1583836929,375987456,79.8328,-169.65,-1.98041,0.011987,-0.0214977,-0.620735,0.783634
1583836929,476110080,79.9071,-169.722,-1.97233,0.0110507,-0.0232881,-0.626519,0.77898
1583836929,576530944,79.9003,-169.823,-1.96488,0.0112532,-0.0218962,-0.609172,0.792656
1583836929,676603648,79.955,-169.9,-1.98583,0.00779664,-0.0151899,-0.622082,0.782766
1583836929,776929280,80.019,-170.006,-2.02627,0.00192681,-0.0132743,-0.62552,0.780093
1583836929,877283840,80.1,-170.067,-2.02378,-0.00212711,-0.0133284,-0.643123,0.765644
1583836929,977675776,80.0751,-170.202,-2.01064,-0.00539465,-0.0177707,-0.635625,0.771775
1583836930,77519360,80.0519,-170.282,-2.02647,-0.00799084,-0.0248782,-0.655848,0.75444
1583836930,177298944,80.1028,-170.332,-1.9739,-0.00546264,-0.0223329,-0.644966,0.763866
1583836930,277017600,80.0231,-170.475,-2.00356,-0.00358428,-0.0194696,-0.635328,0.771988
1583836930,376217600,80.1044,-170.579,-2.02631,-0.000536357,-0.017552,-0.61993,0.78446
1583836930,475943680,80.1542,-170.71,-2.0244,0.002262,-0.0168576,-0.61801,0.785986
1583836930,576039680,80.181,-170.86,-2.00373,0.00466021,-0.0164297,-0.612567,0.790234
1583836930,676254976,80.2809,-170.899,-1.99972,0.00107964,-0.0174667,-0.619238,0.785008
1583836930,776880640,80.3041,-170.956,-1.994,-0.00193895,-0.0133437,-0.616439,0.787287
1583836930,877388544,80.3281,-171.113,-1.99217,-0.0028667,-0.00819501,-0.624247,0.781179
1583836930,977607936,80.4314,-171.218,-2.03085,-0.00589863,-0.00324602,-0.629961,0.776598
1583836931,78103808,80.408,-171.22,-2.04699,-0.00927794,-0.00636143,-0.653697,0.756673
1583836931,177965056,80.5308,-171.385,-2.03855,-0.00948889,-0.0123294,-0.63202,0.774796
1583836931,277898240,80.3875,-171.474,-2.00307,-0.00700498,-0.016005,-0.650438,0.759358
1583836931,377201920,80.5102,-171.535,-2.01136,-0.0037994,-0.0159067,-0.640886,0.767462
1583836931,476891648,80.4594,-171.681,-2.00796,0.00102812,-0.0155828,-0.631293,0.775387
1583836931,576306432,80.512,-171.865,-2.03451,0.00627507,-0.0172372,-0.62586,0.77972
1583836931,676001792,80.5932,-171.93,-2.02234,0.010754,-0.0191926,-0.624854,0.780431
1583836931,776232448,80.6493,-172.002,-2.02567,0.0111685,-0.0214494,-0.623171,0.781712
1583836931,876587008,80.6498,-172.098,-2.02936,0.0120036,-0.0220683,-0.628736,0.777213
1583836931,976845312,80.7375,-172.269,-1.99102,0.0133572,-0.0186417,-0.627802,0.778035
1583836932,77163008,80.7383,-172.31,-2.01011,0.0115321,-0.0120927,-0.623984,0.781258
1583836932,177310464,80.8203,-172.359,-2.05431,0.00444736,-0.00989594,-0.631284,0.775475
1583836932,277671680,80.7775,-172.481,-2.05229,0.002882,-0.0129993,-0.646403,0.76288
1583836932,377634560,80.8616,-172.57,-2.03367,0.00481879,-0.0163265,-0.650205,0.759568
1583836932,477640448,80.8835,-172.659,-2.02146,0.0073497,-0.0199187,-0.648464,0.76095
1583836932,577357824,80.8438,-172.751,-2.02467,0.0112154,-0.0206754,-0.657759,0.752862
1583836932,676878336,80.829,-172.954,-2.00403,0.0102212,-0.0182312,-0.637108,0.770491
1583836932,776078336,80.9492,-173.009,-2.02072,0.00861173,-0.0194723,-0.625704,0.77977
1583836932,876039424,80.8664,-173.152,-2.02875,0.00675326,-0.0181593,-0.638062,0.769742
1583836932,975964416,80.9583,-173.209,-2.00949,0.00901506,-0.0171846,-0.636117,0.771349
1583836933,76356352,80.9101,-173.345,-2.00201,0.0123021,-0.0125573,-0.61922,0.785021
1583836933,176327168,81.0393,-173.441,-2.00374,0.0142143,-0.00775359,-0.626862,0.778962
1583836933,276656896,81.065,-173.536,-2.03948,0.0119439,-0.00357108,-0.620802,0.783868
1583836933,377018368,81.0961,-173.596,-2.04464,0.00878277,-0.00629928,-0.637204,0.770619
1583836933,477304576,81.2151,-173.67,-2.06822,0.00514569,-0.014795,-0.633436,0.773636
1583836933,577650176,81.1462,-173.789,-2.045,0.000924953,-0.0230245,-0.653542,0.756539
1583836933,677387264,81.1735,-173.872,-2.04566,0.000485333,-0.0297927,-0.638416,0.769114
1583836933,777155072,81.1572,-173.988,-2.04093,0.00159187,-0.0313163,-0.63626,0.770837
1583836933,876584448,81.1675,-174.086,-2.04515,0.0040555,-0.029708,-0.625778,0.779425
1583836933,976098560,81.2564,-174.194,-2.04933,0.00518384,-0.0259581,-0.616032,0.787277
1583836934,76081152,81.1961,-174.317,-2.03499,0.00975077,-0.0258291,-0.618394,0.785383
1583836934,176012032,81.3171,-174.379,-2.01179,0.0123925,-0.027125,-0.626163,0.779121
1583836934,276457984,81.2705,-174.458,-2.01587,0.013892,-0.0221677,-0.611737,0.790628
1583836934,376534016,81.3488,-174.555,-2.03198,0.0148717,-0.0159978,-0.616846,0.786781
1583836934,476800256,81.3857,-174.678,-2.08308,0.0103062,-0.0146685,-0.617667,0.786236
1583836934,577095936,81.4898,-174.749,-2.12628,0.00511851,-0.0186699,-0.636743,0.770833
1583836934,677551360,81.428,-174.93,-2.07428,0.00198672,-0.0260132,-0.633126,0.773609
1583836934,777391360,81.3924,-174.967,-2.08447,-0.00146826,-0.0297462,-0.647227,0.761715
1583836934,877111296,81.5381,-175.008,-2.04362,-0.000604899,-0.0344752,-0.634366,0.772264
1583836934,976870144,81.4745,-175.115,-2.03395,-0.00170583,-0.0321452,-0.638504,0.768945
1583836935,76365568,81.4984,-175.209,-2.03851,-0.00443931,-0.0271723,-0.627385,0.778222
1583836935,176015872,81.5758,-175.324,-2.0362,-0.00276235,-0.0257767,-0.623852,0.781113
1583836935,276266496,81.5139,-175.43,-2.05998,0.00205719,-0.0264339,-0.63655,0.770779
1583836935,376185088,81.6475,-175.481,-2.0677,0.00108477,-0.0276531,-0.632933,0.773712
1583836935,476642048,81.5854,-175.565,-1.94399,6.28899e-05,-0.0205283,-0.626892,0.778835
1583836935,576698880,81.6381,-175.623,-2.04379,-0.005534,-0.0173325,-0.637647,0.770114
1583836935,676928512,81.7227,-175.727,-2.07991,-0.00844057,-0.015079,-0.632108,0.774688
1583836935,777122304,81.7928,-175.777,-2.09629,-0.0124261,-0.0187496,-0.649872,0.759711
1583836935,877485824,81.748,-175.849,-2.08311,-0.0111612,-0.0217034,-0.647636,0.761559
1583836935,977272064,81.7866,-175.91,-2.09424,-0.0114311,-0.0242892,-0.657841,0.752678
1583836936,77221120,81.8275,-175.973,-2.0709,-0.00838273,-0.0260246,-0.654321,0.755723
1583836936,177105664,81.7325,-176.069,-2.08689,-0.00527594,-0.0256795,-0.657582,0.752927
1583836936,276583424,81.7625,-176.064,-2.09415,-0.00365397,-0.0264126,-0.649936,0.759521
1583836936,376223744,81.7962,-176.142,-2.08279,-0.00367299,-0.0276136,-0.634117,0.772736
1583836936,476119296,81.7844,-176.141,-2.0805,0.000233049,-0.0276293,-0.649229,0.760091
1583836936,576169984,81.8214,-176.236,-2.07382,0.00442548,-0.0286479,-0.626322,0.779026
1583836936,676326912,81.8212,-176.242,-2.07786,0.00495257,-0.0285949,-0.639869,0.767936
1583836936,776624384,81.868,-176.271,-2.09351,0.00091941,-0.028361,-0.629991,0.776084
1583836936,876923136,81.9275,-176.24,-2.1068,-0.000547044,-0.0285338,-0.647263,0.761732
1583836936,977483008,81.876,-176.29,-2.12556,-0.000231689,-0.0289311,-0.656428,0.753833
1583836937,77528064,81.9019,-176.289,-2.1121,0.0043449,-0.0270953,-0.650388,0.759107
1583836937,177391360,81.8588,-176.289,-2.11969,0.0062303,-0.026413,-0.6541,0.755921
1583836937,277066496,81.8872,-176.3,-2.11375,0.00402629,-0.0236149,-0.650273,0.759323
1583836937,376871168,81.8683,-176.336,-2.12926,0.00299835,-0.0219331,-0.657668,0.752982
1583836937,476744960,81.8926,-176.305,-2.12461,0.0047419,-0.0199959,-0.662072,0.749158
1583836937,576655872,81.8934,-176.325,-2.1072,0.009904,-0.0196228,-0.656869,0.753684
1583836937,676516096,81.8679,-176.329,-2.12615,0.00784591,-0.0190781,-0.658744,0.752084
1583836937,776428032,81.8762,-176.339,-2.12007,0.00848674,-0.0178786,-0.656692,0.753899
1583836937,876527616,81.8912,-176.311,-2.13448,0.00931663,-0.0177729,-0.663023,0.74833
1583836937,976739584,81.8945,-176.336,-2.11627,0.0103687,-0.0188984,-0.672286,0.739978
1583836938,76941056,81.9062,-176.314,-2.12833,0.0144778,-0.0187214,-0.67378,0.738553
1583836938,177038336,81.8634,-176.341,-2.14741,0.0132108,-0.0193931,-0.677786,0.734885
1583836938,276976384,81.8268,-176.341,-2.11203,0.0159503,-0.0194817,-0.672998,0.739216
1583836938,376774144,81.8045,-176.363,-2.13687,0.0155642,-0.0186071,-0.667402,0.744302
1583836938,476462336,81.8261,-176.352,-2.11871,0.0152474,-0.0178273,-0.66132,0.749737
1583836938,576345856,81.844,-176.36,-2.11691,0.0150804,-0.0162319,-0.658355,0.752381
1583836938,676324352,81.8696,-176.34,-2.12973,0.0148913,-0.0170229,-0.656528,0.753963
1583836938,776507904,81.8449,-176.328,-2.1438,0.014073,-0.0167249,-0.662031,0.749158
1583836938,876764672,81.8386,-176.347,-2.14382,0.0129452,-0.0165687,-0.660414,0.750608
1583836938,976871936,81.8612,-176.347,-2.13845,0.0123422,-0.0155648,-0.661344,0.749819
1583836939,76943616,81.8641,-176.339,-2.13636,0.0123338,-0.0146943,-0.661298,0.749878
1583836939,176936960,81.8776,-176.341,-2.14327,0.0127282,-0.0141899,-0.662925,0.748443
1583836939,276961536,81.825,-176.356,-2.11396,0.0124538,-0.0152369,-0.661402,0.749774
1583836939,376762368,81.8805,-176.338,-2.13038,0.0139795,-0.0165308,-0.662081,0.749119
1583836939,476768000,81.8591,-176.365,-2.12701,0.0145182,-0.016227,-0.662335,0.748891
1583836939,576662272,81.8604,-176.352,-2.13935,0.0142399,-0.0157341,-0.661668,0.749497
1583836939,676625664,81.8611,-176.349,-2.13732,0.0145264,-0.0154278,-0.662163,0.74906
1583836939,776616448,81.8612,-176.348,-2.12775,0.0144194,-0.0160981,-0.660903,0.75016
1583836939,876650752,81.8587,-176.347,-2.12976,0.0154625,-0.0156746,-0.661216,0.749873
1583836939,976722688,81.8614,-176.347,-2.12224,0.0162041,-0.0163303,-0.663066,0.748207
1583836940,76771328,81.8826,-176.353,-2.12809,0.0160121,-0.0166151,-0.659963,0.750944
1583836940,176916224,81.8403,-176.361,-2.13486,0.0158289,-0.0148728,-0.66304,0.748269
1583836940,276964096,81.852,-176.358,-2.12358,0.0166802,-0.015386,-0.664549,0.7469
1583836940,377099520,81.8613,-176.341,-2.14211,0.0168739,-0.0152253,-0.66999,0.742022
1583836940,477263360,81.8264,-176.371,-2.13976,0.016482,-0.0152916,-0.669422,0.742542
1583836940,577151744,81.8286,-176.359,-2.12462,0.0162907,-0.0158201,-0.666,0.745606
1583836940,677091840,81.8351,-176.357,-2.14274,0.0161827,-0.0152645,-0.665903,0.745706
1583836940,777085952,81.8559,-176.348,-2.14011,0.0169849,-0.0149006,-0.66723,0.744509
1583836940,877077504,81.8562,-176.353,-2.12342,0.0176104,-0.0145986,-0.667008,0.7447
1583836940,977070336,81.8549,-176.346,-2.13368,0.0170117,-0.01345,-0.66568,0.745922
1583836941,77059072,81.852,-176.351,-2.13568,0.0162521,-0.0132275,-0.665135,0.746429
1583836941,177072384,81.8565,-176.334,-2.09513,0.0172943,-0.0131383,-0.665501,0.746081
1583836941,277090560,81.8624,-176.355,-2.12612,0.0167076,-0.0132646,-0.664061,0.747374
1583836941,377104128,81.8522,-176.338,-2.14425,0.0163309,-0.0125981,-0.66521,0.746372
1583836941,477096960,81.8573,-176.357,-2.14177,0.0166689,-0.0138281,-0.665901,0.745726
1583836941,577122560,81.8653,-176.354,-2.14093,0.0162822,-0.0135869,-0.666272,0.745408
1583836941,677068544,81.8943,-176.322,-2.13334,0.0167921,-0.0148668,-0.666497,0.74517
1583836941,777018624,81.8658,-176.349,-2.13952,0.0165976,-0.0149361,-0.666324,0.745328
1583836941,876971008,81.8455,-176.353,-2.14472,0.0159632,-0.0138616,-0.666165,0.745505
1583836941,976913664,81.852,-176.363,-2.14659,0.0165851,-0.0143733,-0.664838,0.746665
1583836942,76816896,81.8741,-176.355,-2.12378,0.0171726,-0.0153241,-0.666593,0.745067
1583836942,176804864,81.869,-176.342,-2.13483,0.0165968,-0.0141759,-0.663153,0.748166
1583836942,276839936,81.8288,-176.363,-2.14227,0.0171163,-0.0131347,-0.666481,0.74521
1583836942,376817408,81.8474,-176.358,-2.13244,0.0178645,-0.0127963,-0.663631,0.747737
1583836942,476820224,81.844,-176.372,-2.12194,0.0180849,-0.0118603,-0.662434,0.748808
1583836942,576800768,81.8611,-176.366,-2.1176,0.0182711,-0.0111036,-0.662372,0.74887
1583836942,676812032,81.8423,-176.372,-2.12745,0.0177433,-0.0118448,-0.658146,0.752588
1583836942,776697856,81.8866,-176.355,-2.12761,0.017027,-0.0117232,-0.656791,0.753789
1583836942,876802048,81.9007,-176.347,-2.12695,0.0173832,-0.0111925,-0.665689,0.745943
1583836942,976967936,81.8634,-176.349,-2.13028,0.016942,-0.0117678,-0.665862,0.74579
1583836943,76920832,81.8268,-176.385,-2.13986,0.0159888,-0.0124744,-0.6563,0.754228
1583836943,176561920,81.8278,-176.374,-2.12617,0.0151182,-0.00993932,-0.650405,0.759372
1583836943,276410880,81.8532,-176.374,-2.12338,0.0158993,-0.00990615,-0.642448,0.7661
1583836943,376353792,81.9072,-176.353,-2.13456,0.0153145,-0.008981,-0.647874,0.761541
1583836943,476704256,81.8729,-176.357,-2.11858,0.0190331,-0.00520172,-0.656552,0.754023
1583836943,576852992,81.8288,-176.398,-2.11718,0.0227527,-0.00922579,-0.641111,0.767055
1583836943,676602112,81.874,-176.377,-2.134,0.0254555,-0.0192196,-0.637583,0.769721
1583836943,776715520,81.8098,-176.409,-2.12723,0.0244458,-0.024887,-0.633603,0.772872
1583836943,876409344,81.8439,-176.416,-2.097,0.0202705,-0.0241705,-0.614191,0.788527
1583836943,976463104,81.8816,-176.408,-2.06878,0.0179854,-0.015708,-0.626551,0.779015
1583836944,76762624,81.8676,-176.433,-2.05254,0.0165439,-0.0065927,-0.629857,0.776507
1583836944,176904960,81.8859,-176.495,-2.02947,0.0173761,0.0015425,-0.617168,0.786638
1583836944,276832000,81.9096,-176.514,-2.05283,0.0168439,0.00839143,-0.62053,0.783957
1583836944,376911616,81.9585,-176.567,-2.06588,0.0164068,0.0120748,-0.621365,0.783256
1583836944,476935936,82.0079,-176.581,-2.05892,0.0148304,0.0130996,-0.630445,0.775981
1583836944,577095424,82.0046,-176.644,-2.04782,0.0116002,0.00678588,-0.637341,0.770464
1583836944,677030400,81.9875,-176.701,-2.08486,0.00769318,-0.00527208,-0.637445,0.77044
1583836944,776823296,82.0371,-176.772,-2.07091,0.00752139,-0.014902,-0.641695,0.766778
1583836944,876779008,82.0063,-176.838,-2.03614,0.0129243,-0.0158841,-0.641691,0.766689
1583836944,976379136,82.0319,-176.927,-2.05729,0.0162217,-0.0111711,-0.629586,0.776681
1583836945,76130560,82.0185,-177.019,-2.05853,0.017664,-0.00432404,-0.629878,0.776481
1583836945,176059392,81.9989,-177.097,-2.04489,0.015585,-0.00158778,-0.612624,0.790219
1583836945,275979776,82.0733,-177.214,-2.05099,0.0086167,-0.00195035,-0.622738,0.78238
1583836945,376303872,82.1812,-177.259,-2.08404,8.7846e-05,-0.0055994,-0.617488,0.78656
1583836945,476924160,82.1323,-177.374,-2.00216,-0.00244521,0.00265368,-0.628782,0.777573
1583836945,577051392,82.2122,-177.406,-2.04081,-0.00386978,0.011136,-0.624795,0.7807
1583836945,677431808,82.2019,-177.515,-2.05264,-0.00500495,0.0136809,-0.619889,0.784554
1583836945,777255424,82.3065,-177.635,-2.11312,-0.0100013,0.00865818,-0.62228,0.782683
1583836945,877477632,82.3598,-177.73,-2.07236,-0.0125769,-0.000117142,-0.631052,0.775638
